ID,YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LOCATION,TEMPERATURE
0,2018,8,16,1,1,2,Braamfontein,43.419998
1,2018,8,16,1,1,3,Braamfontein,43.310001
2,2018,8,16,1,1,4,Braamfontein,42.220001
3,2018,8,16,1,1,5,Braamfontein,43.02
4,2018,8,16,1,1,6,Braamfontein,41.68
5,2018,8,16,1,1,7,Braamfontein,40.130001
6,2018,8,16,1,1,8,Braamfontein,40.060001
7,2018,8,16,1,1,9,Braamfontein,38.950001
8,2018,8,16,1,1,10,Braamfontein,38.240002
9,2018,8,16,1,1,11,Braamfontein,39.259998
10,2018,8,16,1,1,12,Braamfontein,38.91
11,2018,8,16,1,1,13,Braamfontein,40.349998
12,2018,8,16,1,1,14,Braamfontein,41.799999
13,2018,8,16,1,1,15,Braamfontein,41.279999
14,2018,8,16,1,1,16,Braamfontein,39.549999
15,2018,8,16,1,1,17,Braamfontein,40.860001
16,2018,8,16,1,1,18,Braamfontein,41.0
17,2018,8,16,1,1,19,Braamfontein,42.150002
18,2018,8,16,1,1,20,Braamfontein,42.060001
19,2018,8,16,1,1,21,Braamfontein,40.59
20,2018,8,16,1,1,22,Braamfontein,40.5
21,2018,8,16,1,1,23,Braamfontein,39.259998
22,2018,8,16,1,1,24,Braamfontein,40.459999
23,2018,8,16,1,1,25,Braamfontein,39.91
24,2018,8,16,1,1,26,Braamfontein,40.099998
25,2018,8,16,1,1,27,Braamfontein,38.240002
26,2018,8,16,1,1,28,Braamfontein,39.880001
27,2018,8,16,1,1,29,Braamfontein,38.91
28,2018,8,16,1,1,30,Braamfontein,40.349998
29,2018,8,16,1,1,31,Braamfontein,41.330002
30,2018,8,16,1,1,32,Braamfontein,42.220001
31,2018,8,16,1,1,33,Braamfontein,40.950001
32,2018,8,16,1,1,34,Braamfontein,39.73
33,2018,8,16,1,1,35,Braamfontein,40.68
34,2018,8,16,1,1,36,Braamfontein,41.349998
35,2018,8,16,1,1,37,Braamfontein,40.48
36,2018,8,16,1,1,38,Braamfontein,42.110001
37,2018,8,16,1,1,39,Braamfontein,42.349998
38,2018,8,16,1,1,40,Braamfontein,40.349998
39,2018,8,16,1,1,41,Braamfontein,42.349998
40,2018,8,16,1,1,42,Braamfontein,41.02
41,2018,8,16,1,1,43,Braamfontein,40.240002
42,2018,8,16,1,1,44,Braamfontein,38.950001
43,2018,8,16,1,1,45,Braamfontein,38.91
44,2018,8,16,1,1,46,Braamfontein,39.700001
45,2018,8,16,1,1,47,Braamfontein,40.77
46,2018,8,16,1,1,48,Braamfontein,41.549999
47,2018,8,16,1,1,49,Braamfontein,42.330002
48,2018,8,16,1,1,50,Braamfontein,40.529999
49,2018,8,16,1,1,51,Braamfontein,40.389999
50,2018,8,16,1,1,52,Braamfontein,41.02
51,2018,8,16,1,1,53,Braamfontein,40.459999
52,2018,8,16,1,1,54,Braamfontein,40.91
53,2018,8,16,1,1,55,Braamfontein,40.439999
54,2018,8,16,1,1,56,Braamfontein,39.77
55,2018,8,16,1,1,57,Braamfontein,40.459999
56,2018,8,16,1,1,58,Braamfontein,40.459999
57,2018,8,16,1,1,59,Braamfontein,38.73
58,2018,8,16,1,1,60,Braamfontein,40.389999
59,2018,8,16,1,2,1,Braamfontein,42.389999
60,2018,8,16,1,2,2,Braamfontein,42.66
61,2018,8,16,1,2,3,Braamfontein,41.389999
62,2018,8,16,1,2,4,Braamfontein,41.950001
63,2018,8,16,1,2,5,Braamfontein,42.66
64,2018,8,16,1,2,6,Braamfontein,40.990002
65,2018,8,16,1,2,7,Braamfontein,42.57
66,2018,8,16,1,2,8,Braamfontein,41.189999
67,2018,8,16,1,2,9,Braamfontein,40.299999
68,2018,8,16,1,2,10,Braamfontein,40.639999
69,2018,8,16,1,2,11,Braamfontein,41.080002
70,2018,8,16,1,2,12,Braamfontein,42.189999
